t2m_fc_mean,orog,station_alt,station_lat,station_lon,u_pl500_fc_mean,v_pl500_fc_mean,gh_pl500_fc_mean,u_pl850_fc_mean,v_pl850_fc_mean,q_pl850_fc_mean,cape_fc_mean,sp_fc_mean,tcc_fc_mean,sshf_fc_mean,slhf_fc_mean,u10_fc_mean,v10_fc_mean,ssr_fc_mean,str_fc_mean,d2m_fc_mean,sm_fc_mean
6.875097800000001,66.18869000000001,69.0,51.776,14.3168,12.4777775,-17.831017000000003,5614.6777,-4.6971016,-0.38781002,0.00334887,0.64576423,101108.87,28.460135,-2639616.2,-6026539.5,-1.8142188,-0.6913245,18245222.0,-10948817.0,276.86816,351.33276
7.207436599999999,198.58496,144.0,51.9644,9.8072,-2.2174177000000004,-3.6778064,5552.848000000001,-8.371198,2.6778402000000003,0.003582733,0.0,99146.41,0.8601773000000001,-5504823.0,-16329612.0,-4.0694823,-2.0374923,38424144.0,-15733420.0,273.7879,275.6333
7.0059166,521.182,353.0,50.6878,12.4329,23.907482,24.190798,5465.166,11.831108,3.1754227000000004,0.0041599385,10.3916025,93668.15,99.79977,5094212.5,-4114580.2,2.9310358,2.3295844,4719287.0,-4727590.5,278.47134,417.6788
17.909534,283.88995,240.0,51.7209,9.8352,1.3908788,-0.7626601,5829.656,-0.29208234,2.32677,0.005081919,4.501899,98394.01,29.417814,-6437714.0,-20215540.0,-2.5320723,1.5730515,46613800.0,-15036684.0,282.66925,279.47403
-17.928438,636.8243,458.0,47.7724,12.9073,8.879010000000001,-2.956954,5341.967,-1.114,1.6108421,0.0016092402,0.18688306,93683.14,59.76571,-332572.3,-930862.9,-1.8383657,1.6154376,3051811.2,-3492985.5,255.57274,362.1703
0.7439197,257.02356000000003,387.0,51.2452,7.6425,10.21735,-10.329905,5438.7583,7.6685777,-5.76023,0.0025155747,10.618097,98497.25,99.93196,-572705.5,-630619.06,4.701387,-1.1032634,2420290.5,-1100408.5,273.55334,378.32697
15.518713,401.9352,291.0,48.2953,8.2391,8.733039999999999,5.244941000000001,5742.6875,5.245834400000001,3.6298232000000006,0.00911012,22.482288,97379.18,69.94802,-3125909.5,-15511354.0,-0.22846809,1.1910931,26833346.0,-7588869.0,288.9015,335.16562000000005
16.162899,50.06885,40.0,52.9363,12.4093,-0.3605193,5.688773,5753.9546,-1.9735373,4.72832,0.0070696003,0.45345473,100881.87,28.639832,-9538088.0,-16302767.0,-2.373136,-1.5851055,44428148.0,-14801044.0,284.17453,242.48506
16.227312,36.65234,22.0,52.5181,7.3081,2.573631,1.4023209,5719.0005,2.8923023,1.9595761000000005,0.008342979,103.049164,100786.9,88.9698,-1482407.4,-8865459.0,-0.14637941,0.95024794,20165600.0,-9073334.0,288.83112,258.36038
17.202599,40.523773,31.0,51.7329,6.2688,18.986473,-0.46475762,5793.8486,14.752541,1.7616799,0.0049106353,0.0,101461.33,18.103338,-12030.075,-7881913.0,3.3186686,3.0647092,20899748.0,-12102950.0,285.29675,306.45163
15.366306,257.02356000000003,380.0,51.0899,7.629,0.060153585,-6.2053237,5820.7905,-0.33827254,-2.2349348,0.0054199593,0.0111019639999999,98966.66,4.8272166,-2218414.5,-26702648.0,-1.5577626,-2.5886717,46060976.0,-15089938.0,283.7675,314.95956
7.049251600000001,1.5758401000000002,25.0,53.7647,8.6583,11.319943,-24.627474,5670.576,6.109902,-21.063078,0.0007149316,0.64934725,102041.06,23.10424,1276250.4,-4699670.0,8.108697,-7.859222,24357588.0,-10664157.0,277.91788,343.99800236818766
0.834641,342.3953,244.0,48.9721,8.8734,6.2016616,6.616675,5378.7593,2.0847485,9.276246,0.0024473558,0.006624258,96359.63,92.23229,-2848726.5,-3613402.0,-1.7690818,2.1235976,14036585.0,-9226105.0,271.73315,387.15118
11.864011,535.6331,852.0,47.8597,8.2308,18.311586,-5.301962400000001,5677.5117,14.718139,-0.12672338,0.008170071,46.47485,94212.58,99.29387,-1153685.6,-5260822.5,2.5363524,1.9087362,11543378.0,-7350700.0,284.54776,422.7221
14.86064,67.39017,25.0,52.6711,9.2229,-10.775812,6.239276,5678.853,-1.6424150000000002,-0.59838414,0.009746538,107.96215,99858.17,100.0,-3125380.2,-14353746.0,4.299929,-0.20780711,22807368.0,-6171404.0,286.31427,403.35144
13.135809,128.4987,105.0,52.0714,8.4565,14.854309,25.091772,5536.5063,9.897178,8.389249000000001,0.0057157143,21.399437,99172.86,99.80831,-2478420.5,-9878003.0,2.252466,3.4799492,23536158.0,-10643274.0,283.58923,284.82608
18.428333,239.26837,159.0,51.4634,7.978,-0.63372946,-6.822686,5794.785,-8.027911,-1.3356662,0.007739344,7.885075,99264.94,53.455578,-1869229.0,-16026651.0,-2.0565612,-1.6009088,25841960.0,-7583007.5,287.05325,386.8045
-4.1613727,293.3349,356.0,51.3933,10.3123,1.452798,-14.806189000000002,5455.147,0.84211,0.30718222,0.00224531,8.490089999999999,98040.88,82.00712,-4060252.2,-697784.2,-3.0574982000000004,0.40775916,3360346.5,-2361420.8,264.50305,369.7602
15.556558,181.63077,92.0,50.8646,7.1575,9.884125,7.3827386,5744.543000000001,5.666247,5.6226983,0.008543055,21.414019,99952.4,96.52719,-1955761.5,-13364705.0,-0.20623548,1.8066233,26986640.0,-10023439.0,287.71356000000003,388.8956
5.4747033,257.02356000000003,380.0,51.0899,7.629,-0.50926924,1.6623605,5729.6807,-4.2792897000000005,0.65272737,0.0025758417,0.0,100004.05,3.8862557,-4323942.0,-8053077.0,-2.861686,-0.20048892,26383552.0,-13342323.0,277.27676,360.06296000000003
9.126294,229.38954,100.0,50.0259,8.5213,13.889622,7.126755,5534.2485,11.59677,3.2105713,0.004171502,1.9372929,99155.69,35.635203999999995,-4074236.8,-15355000.0,1.8467349,2.2190647,29001726.0,-9803046.0,278.10977,356.73062000000004
15.126847,36.65234,19.0,52.7156,7.3176,8.194806,-2.5986066,5731.19,8.919527,2.1306498,0.0051455367,4.3455133,101197.08,32.36888,-3884934.8,-13454116.0,2.159862,0.83706874,25037268.0,-7461977.0,286.58505,279.84293
12.467256,336.88852,272.0,50.8519,9.7378,-7.769097299999999,4.3570595,5661.4663,3.0100446,-6.974411,0.008351704,35.371334000000004,96897.05,99.774,-3450913.2,-13709135.0,3.874765,-1.9363186,21988760.0,-5647583.5,284.0637,388.10938
5.749523,336.88852,272.0,50.8519,9.7378,14.231027,-16.325567000000003,5565.9985,10.64662,-5.1225066,0.00354049,3.7688138,97982.5,89.56038000000001,2721813.8,-3534211.2,3.3058958,1.018227,2705231.2,-2065707.5,277.67398,383.2256
7.892101299999999,26.206152,40.0,53.9156,12.279000000000002,12.133417,-10.273377,5486.2583,11.847801,-4.6575317,0.0033032029999999,0.2793280999999999,101349.11,38.831493,-6681383.0,-14848247.0,5.328624,0.06401557,32881932.0,-11110803.0,278.84564,226.6013
5.8794737,342.3953,244.0,48.9721,8.8734,34.11763,-15.074925,5523.477,22.014925,-5.166571599999999,0.0021252682999999,0.2238896,98722.24,17.310244,10977151.0,-4301096.5,5.5128202,1.2046355,2852032.2,-3041819.5,276.24246,414.242
-5.067507,481.33295,417.0,49.4283,11.9016,-0.0050763558,3.714623200000001,5273.3013,-2.540823,2.7538345,0.0018648301,1.0282134,95088.94,97.58544,2452567.5,-1912445.6,-2.3582187,-0.16427839,5190454.0,-8892649.0,265.18875,271.08353
1.7236583,308.11978,230.0,50.5617,8.2386,10.655266,-17.453554,5568.41,10.003189,-4.861138,0.0022925343,8.366452,98671.17,99.69604,1616470.9,-1710818.5,3.5198393,-0.065542094,8282106.0,-4495854.0,274.58728,378.27063
15.255405,531.6282,313.0,48.8548,12.9189,10.508701,12.530159,5705.3257,9.354672,0.9508857,0.0074832486,27.811285,94298.8,94.513145,-8563604.0,-17554460.0,2.488314,0.5720234000000001,45172050.0,-17178510.0,284.7803,289.3418
11.709845,636.8243,458.0,47.7724,12.9073,9.179203,-3.8355517,5755.2607,6.5802836,-2.6608138,0.0071102898,9.371906,95696.41,86.843216,-2524279.8,-14796233.0,1.4297329,0.7832975000000001,30308400.0,-12641116.0,283.65952000000004,365.8227
2.9421804,531.6282,1436.0,49.113,13.1342,0.7097593000000001,-20.371803,5603.18,1.8382646,-4.4233503,0.0034081594,0.52552444,94931.11,17.540873,-4982931.0,-10126243.0,-1.5764091,-0.57832795,23393826.0,-9950266.0,274.2869,343.99800236818766
19.257812,229.38954,263.0,50.132,8.317,1.5002448999999998,-3.9000878,5834.438,0.56575465,1.2077205,0.00976752,84.66928,99394.62,5.457341,-5571654.5,-20470814.0,0.5276721999999999,-1.5083864,43477852.0,-13066563.0,290.32248,298.2959
-0.02550234,49.334618,36.0,52.5644,13.3088,3.6087542,-5.292167,5669.9326,3.9615674,-1.3526334999999998,0.004008758,1.8646059,102475.41,58.31203000000001,1144411.2,-972798.0,0.31519768,1.185432,6402337.5,-8978596.0,272.13876,326.39664
3.5450752,2.310077,1.0,54.575,13.1044,11.744263,8.980369,5417.1494,1.3089955,1.0845029,0.0028270027,0.45350862,100838.35,48.42773,-2576586.2,-5649579.5,-1.8740077,0.9019233,29651366.0,-12406022.0,275.09412000000003,361.07635
2.6216757,401.9352,176.0,48.4329,7.9931,11.903403,6.3185124,5371.994000000001,18.404055,9.976696,0.0032516774,0.08169919,96766.01,42.303726,4457152.5,-2903942.0,1.6627327,4.129393,5515590.5,-7727175.5,271.87753,379.85687
14.004014000000002,662.68945,530.0,48.207,11.2035,12.301909,-5.8334303,5723.5464,-0.39206678,-2.4043705,0.0063051865,0.6293045,94509.58,61.326744,-7043334.5,-20149968.0,0.11349767,-2.115287,39490970.0,-11604605.0,282.41437,343.99800236818766
12.93887,28.876104,4.0,54.1803,12.0808,23.082788,14.995493,5557.203,13.092887,4.585499,0.003880104,6.3133173,100809.12,15.110863,-2813590.8,-22440744.0,2.4969544,1.995478,35830228.0,-10185925.0,281.6171,338.81348
15.005558,45.897053,17.0,52.9724,11.1374,13.627569,12.186246,5741.996,-1.217337,3.7900293,0.0071693869999999,29.38032,101193.01,99.38288,-6109152.0,-17348154.0,-2.2912788,-0.71982247,37673240.0,-11921704.0,284.53806000000003,246.52965
1.9034324,296.27185,246.0,51.1044,11.7112,20.467592,-11.843871,5592.8633,19.718208,-6.8445005000000005,0.0048362226,3.143284,98917.73,100.0,3192969.2,-1606394.4,5.8052473,3.2566805,6275928.5,-9441199.0,273.47900000000004,369.9264
-6.197344999999999,296.27185,160.0,51.1507,11.3321,-7.425205,-4.0297,5512.776999999999,-5.643114,-2.3566604,0.0002821833,0.0,98869.38,0.16913617,-1477894.8,-1489874.8,-0.7430633000000001,-2.2891784,9281833.0,-12877614.0,265.53323,366.724
14.753867,329.94662,505.0,50.5014,6.5264,11.592024,8.875755999999999,5757.552,2.8862414,3.0319583,0.0073397731999999,4.2483516,96863.74,53.058155000000006,-3825964.2,-15559744.0,0.88330054,0.87382054,33812260.0,-12331845.0,284.1068,257.43298
4.796835400000001,291.7663,380.0,50.2596,8.3607,-4.6709094,-0.52528495,5753.0,-2.709803,3.2851195,0.0017303549,0.0,98990.4,64.188484,-1192416.1,-3198398.0,-2.4230099,0.9877831,11137486.0,-8777190.0,276.76395,369.09515
0.14605463,652.1431,672.0,47.7955,10.0324,-0.15522006,5.760097,5452.1504,-4.1353354,2.8517935000000003,0.0030191133,0.14062488,93074.1,97.950096,-7282320.0,-7123348.5,-3.5050356,-1.222479,27228392.0,-11775363.0,271.04126,373.39355
3.3420007000000007,308.11978,230.0,50.5617,8.2386,2.454395,3.9706047,5458.8467,-5.6864405,-11.399832,0.0029630982,2.9126198,97745.48,90.0604,-5058280.5,-10698528.0,0.6504727,-5.4394293,27450770.0,-10945422.0,270.53967,350.18204
7.2753315,309.58822999999995,743.0,50.5084,9.2247,11.580118,-3.04628,5639.8887,4.7419224,4.943639,0.0024767664999999,0.0,98095.02,98.11987,-8558296.0,-13416847.0,-1.8490830000000005,1.5004916,36833420.0,-13839012.0,276.1163,343.99800236818766
1.5157421,458.20447,399.0,49.1643,12.6175,14.093611,-9.292736,5664.9663,5.8985970000000005,1.3521947,0.0038855904999999,2.7490668,96961.4,79.3504,-1112713.4,-1679525.8,-1.7618599,0.60344005,8211234.0,-7875636.5,273.23087000000004,404.4951
3.3988080000000003,652.1431,539.0,48.2176,9.9097,11.823743,-3.7913854,5538.9243,-5.062892,-0.382085,0.003357563,2.786026,94247.82,46.717533,-6024043.0,-11621994.0,-3.1746845,-1.4947286,26375960.0,-9370028.0,272.82596,304.68665
1.0106765,456.63586,312.0,50.2523,11.3209,26.791243,-14.498276999999998,5423.3745,24.650114,7.4857397,0.003044234,2.982992,95287.65,99.60291,6250433.5,-2751266.0,5.3787165,4.5181856,4556596.0,-7719440.0,271.60977,408.45337
12.774841,1236.8293,705.0,47.7233,10.3348,18.463385,7.919908,5725.24,3.2634878,1.8062977,0.008310566,11.2366085,87456.88,86.64007600000001,-4795703.5,-17265032.0,0.72416854,1.6058128,30787874.0,-7171370.0,282.74765,408.046
-2.428762,179.7618,258.0,51.8664,9.2709,8.139769,-7.597366,5400.590999999999,6.51132,-1.97409,0.0019053563,4.7721577,99780.1,98.49044,2619242.2,-299959.16,2.4289083,1.4857657,3175362.0,-6248626.0,270.05225,370.29553
-2.4460173,66.18869000000001,69.0,51.776,14.3168,5.6295910000000005,-3.2130086,5614.755999999999,-8.39499,7.151114,0.00087559,0.019872773,101494.93,56.07305,519997.1,-1303683.5,-4.8816886,0.7610114,6808852.5,-12530943.0,265.8952,350.08133
9.155111,355.0108,293.0,51.0306,8.8146,-2.6292417,3.2612555,5580.603,-0.5226581,0.44728976,0.005569297,1.5257875,97067.99,65.173805,-2419640.0,-9058112.0,0.40474173,-0.49342105,18911694.0,-6565769.5,281.29544,343.99800236818766
3.2095609,1.4423425,40.0,54.3643,13.4771,21.568056,3.7886915,5273.115,5.858709999999999,-2.4949734,0.0019476216,4.4510307000000005,100512.76,49.579292,-8002086.0,-27570246.0,4.6783285,-1.3500105,9842028.0,-14759084.0,272.3951,343.99800236818766
2.3539443,116.3838,74.0,51.682,12.3042,34.000023,-9.25258,5316.2983,22.030607,-4.2365932,0.0023222484,1.9428439,99431.02,42.806553,5838742.0,-3144456.2,5.702735400000001,2.2166634,4386756.5,-7140962.5,272.0608,402.5863
14.614506,158.43555,157.0,51.7855,8.8388,-1.1278541000000002,-4.6922193,5842.1455,1.028498,-5.856103,0.0049390327,2.2018898,100270.78,83.230644,-9507110.0,-16556367.0,0.4865075,-1.7853675,42336136.0,-14312824.0,286.14484,240.66864
5.7552853,281.82074,119.0,51.024,13.7737,-4.153218,3.9302378,5676.064,-2.1000419,2.5841906000000003,0.0039259307,1.7993083,98632.32,27.976435,-4597198.5,-10192347.0,-1.118398,1.7178627,27091880.0,-11032261.0,276.1809,362.47925
13.507079,160.43802,101.0,51.4789,7.2697,4.1901426,-12.245615,5775.448,-0.08805294,-2.5597742,0.003044685,1.7263553,100372.47,17.797112,-9789560.0,-16037504.0,0.49169335,-1.774748,37313940.0,-11616072.0,283.918,261.9599
10.803667,535.6331,440.0,48.2012,8.1089,0.69522345,-0.6373651,5766.2705,-1.6485333,2.8300762,0.004280605,0.0,94862.42,32.713837,-5506511.5,-17513600.0,-2.0353048,0.4282543,41939652.0,-15504319.0,279.34622,326.00717000000003
4.5086193,299.87628,308.0,51.0507,13.3003,-8.934703,-7.575091400000001,5558.879,-2.230365,-3.0371616,0.0032638209999999,3.2304118,98327.16,37.768055,-2629603.2,-7319232.0,0.7610115,-0.045985747,14638463.0,-5086127.0,274.0393,386.86777
6.602376,481.33295,355.0,50.7281,11.7838,15.937133,-2.504481,5611.6963,8.790711,2.3949494,0.00338844,0.33305892,95635.41,77.41171,1552657.8,-4854047.5,0.80419487,2.581675,9136231.0,-7161218.5,276.48944,382.25995
3.0266464,26.773518,2.0,54.0893,10.8773,-6.4367160000000005,-10.039914,5400.5713,-7.687134299999999,-4.4643593,0.0015006617,0.0,101492.97,0.5579479,-12752562.0,-10602700.0,-2.3735325,-1.878394,40506250.0,-17637406.0,272.23077,214.38527
6.684976600000001,1.4423425,42.0,54.6792,13.4343,18.025007,11.798822,5513.523,8.422105,4.333052,0.00337696,2.8461576,101649.28,97.308136,-196038.78,-4747240.5,3.9308755,4.122595,4317329.0,-11233894.0,278.08975,343.99800236818766
15.068165,263.83194,110.0,49.9859,7.9549,13.610898,5.8686943,5701.2056,11.341469,4.310567400000001,0.0069111269999999,5.080507,98285.42,43.526436,-800379.5,-8577037.0,2.451301,2.206929,18004144.0,-7332222.5,287.04178,308.05396
8.247061,0.80822873,5.0,54.3279,8.6031,8.941213000000001,19.785515,5543.2905,10.686127,5.1605377,0.004199499,7.1564440000000005,101381.33,89.81285,-778961.2,-4254006.5,5.641684,4.926593,4318022.0,-7508329.0,279.76913,343.99800236818766
-3.0827215,3.4448068,12.0,53.7123,7.1519,0.2685494,3.4145858,5241.313,-3.4115553,-2.0225773,0.0011747715,0.09806734,101091.79,62.63074,-471578.44,-1940258.1,-1.4508215,0.86848015,4454984.5,-13930013.0,264.76804,389.4725
0.8396355,513.57263,596.0,49.4521,12.4366,46.484463,-11.434051,5391.016,29.895176,-3.288999,0.0031284996999999,11.113064,94834.43,98.833015,612414.75,-1065684.0,8.115,1.2663232,5351226.0,-5069872.0,272.01477,372.73434
4.299003,601.8813,533.0,48.1479,9.4596,1.6676247,5.8429823,5419.8877,-7.534171000000001,-2.4832144,0.0037427616999999,2.4767044,93122.85,85.226456,-4582152.0,-10761362.0,-1.3535008,-1.8313771,25983306.0,-9933431.0,273.44943,371.5991
7.039621,124.52715,76.0,52.1029,11.5827,18.513731,-0.3317474,5457.478,12.796021,5.6245384000000005,0.004511542,0.5141067,98833.25,99.22049,-2606548.5,-6585498.0,1.4373996999999998,3.827695,18720806.0,-9421180.0,278.1875,344.37415
8.0397,662.68945,977.0,47.8009,11.0108,11.672389,3.8832989,5579.9316,9.011235,0.906298,0.005396066,1.5562568,93836.51,61.599926,-2842582.8,-15518546.0,2.2392035,1.3135483,24144802.0,-7231897.0,280.25177,415.60272
18.893373,175.75687,110.0,52.2467,10.9592,16.529364,7.404994500000001,5778.212,8.14846,8.257283000000001,0.010096375,324.39966,99050.91,68.08963,-5259520.0,-11457536.0,-0.2412207,2.2439673,29170554.0,-10070160.0,288.99316,277.12854
10.030029,52.438435,62.0,53.2139,10.4704,17.316511,-7.695626,5576.7637,9.862681,-4.3850746,0.0050383983,4.1089444,100576.76,84.2356,-8721410.0,-8624063.0,1.894196,-1.4581403999999998,24310628.0,-7747280.0,280.5458,142.82273999999998
17.669893,436.0105,345.0,50.3067,10.968,7.217889299999999,8.041587,5791.9746,2.7990263,9.353473,0.0070265187,0.015638227,95852.93,22.90175,-5659777.5,-15820375.0,-1.4056854,2.4569304,35690268.0,-12185649.0,284.9078,337.55035
3.4512897,257.02356000000003,380.0,51.0899,7.629,3.9267554,8.698101,5444.941999999999,-2.9433146,-11.207228,0.0034123226,2.6792740000000004,97505.51,99.38752,-152068.25,-1773881.0,0.74406844,-4.248522,3269927.8,-2555944.8,276.2044,371.9958
-4.8857613,246.74423,271.0,49.4262,7.7557,8.590592,-24.0126,5449.0,2.5765514,-6.375447,0.0017492893,2.454097,99413.87,71.84008,1401779.4,-651635.06,3.5939634,-0.362062,2673083.2,-3521319.2,267.65817000000004,371.1279
14.552582,224.45013,96.0,49.50899999999999,8.5541,13.183742,-18.08884,5837.2305,7.3137455,-4.04694,0.0079640919999999,0.8053357,100315.1,44.93799,-7330752.5,-15516571.0,1.6541669999999995,1.2101243999999998,33752964.0,-10932475.0,283.63388,309.4052
3.5425327000000006,401.9352,155.0,48.3647,7.827999999999999,16.024616,23.716381,5382.9004,8.701343,-0.04606218,0.0028098109999999,1.976237,96958.44,74.62677,379149.4,-9071903.0,0.5574136,1.9579839,17186200.0,-8877992.0,275.27927,343.99800236818766
11.888501,528.8247,522.0,48.3751,8.9801,0.16824411,1.6053607,5737.9624,1.1719574,1.3511308000000002,0.0074309055,3.3584988,95108.82,49.041664,-2657603.8,-7807154.0,-0.5698607,1.4415416,17310032.0,-6855476.5,284.0601,421.25128
19.83041,75.7004,110.0,52.3199,9.43,17.235191,5.358984,5817.2390000000005,8.606772,1.3572382,0.0071733757,62.406307,101313.66,49.97565,-2464402.8,-16387411.0,0.826145,-1.2025336000000002,34411056.0,-12131327.0,289.8899,245.30489
21.565195000000003,52.438435,62.0,53.2139,10.4704,-1.876247,2.950494,5774.3257,-5.533452,1.3489457,0.008901485,49.302147,100249.33,97.3185,-2748999.2,-21256222.0,-3.1308935,-1.3589154,41225124.0,-13829772.0,289.98196,194.16655
4.4728336,130.50117,111.0,50.8294,6.6602,37.913340000000005,15.886465,5366.2876,16.787035,-0.16627346,0.0025395965,8.35098,99161.75,100.0,10328058.0,-6578589.0,4.6185217000000005,1.5779488000000002,2157085.2,-5630107.0,276.43405,408.56155
15.522358,46.831535,48.0,51.8728,6.8862,18.477144,10.684607000000002,5690.7017,11.939844,13.121215,0.0043496224,4.5474735e-13,100646.87,77.37316,-1208031.0,-9396374.0,0.5376168,4.855523000000001,22108628.0,-8379106.0,283.23813,222.13293
1.7883182,17.562181,27.0,54.8273,9.5057,29.269936,-3.820369200000001,5167.604,23.678658,-3.170472,0.0023216172,26.938915,99222.02,83.70779,6072934.0,-2229282.0,8.412425,1.4308302,4236130.0,-7936408.5,273.19442999999995,293.64304
9.85935,531.39453,750.0,48.3851,9.4837,13.165526000000002,9.965714,5634.717,1.3443867,2.7906466,0.0052825864,9.837024,94229.4,97.70296,-1291857.0,-5463321.0,-0.7362702,1.5173296,15359560.0,-9025948.0,281.56204,472.2503
4.912401999999999,19.397774,11.0,53.1763,8.1824,-5.305224,11.058894,5723.744000000001,-1.697677,4.1878223,0.0037401738,0.51512456,102116.15,37.711533,47247.65,-1220334.5,-2.3442166,0.45601976,7877220.0,-9183162.0,277.83044,351.60587000000004
7.9114766,436.0105,345.0,50.3067,10.968,-1.3293473,-13.750561,5636.179,-4.9136934000000005,-2.6707516,0.0039308947,0.0018138189,96241.86,0.40846598,-7684484.0,-13257196.0,-1.8222077,-2.4306824,39260876.0,-17043038.0,277.3659,283.15134
3.0945400000000003,181.63077,92.0,50.8646,7.1575,17.476343,11.467237,5667.2295,8.068700999999999,4.9936543,0.0025744247,0.0,100842.42,8.881053,5406872.5,-2452422.8,-0.8018085,2.7952676,5059637.0,-8623885.0,275.28937,394.5308
15.092869,593.43756,672.0,47.9242,8.6473,6.618252799999999,3.0398185,5775.025,5.0440510000000005,3.5746102,0.0072854264,18.35537,93444.46,55.437740000000005,-2737177.2,-12865448.0,1.0260546999999998,2.0905416,30130256.0,-12881046.0,284.74548,368.63672
14.264283,49.334618,60.0,52.6309,13.5022,6.024741000000001,-10.368961,5794.6025,0.69421923,-2.821068,0.0064827246,6.0228148,101758.66,35.352474,-764026.94,-7256430.5,-1.5233514,0.29360604,13152122.0,-4734243.5,285.68225,305.01163
1.4026036,631.65125,592.0,48.1002,11.9872,-14.826382,-3.7332664,5740.232,-9.911409,0.24504973,0.00060693495,0.0,96007.54,1.717913,-3737293.5,-4817854.5,-1.8925767,0.61063826,24389754.0,-15575214.0,271.2516,343.99800236818766
4.482495,175.75687,142.0,51.7953,11.132,8.385966999999999,-11.945128,5627.7124,4.747403,-2.8662546000000004,0.0049360142999999,1.4451059,100061.77,99.971985,827555.5,-2273360.8,2.4859943,0.8100009,1811079.2,-1496573.9,277.01797,396.92914
16.256311,309.58822999999995,149.0,50.3574,8.7506,4.4522266,-2.1503854,5814.2080000000005,2.9821527000000003,-0.34551203,0.007810126,14.721308,98904.32,18.79984,-5279395.0,-16568513.0,-0.38965893,-1.0293758,33057738.0,-9673012.0,287.10928,363.9431
-1.6931087,593.43756,672.0,47.9242,8.6473,-3.0425544,-9.585046,5567.54,-6.722888,-0.39589155,0.0023495741,0.09187459,93964.81,6.410176,-5035440.5,-4490107.0,-1.778931,-1.0902807,17310056.0,-9516588.0,268.37256,418.44153
13.822439,257.02356000000003,350.0,50.9906,7.6958,15.483712,5.669071700000001,5678.4844,10.686316,4.947333,0.0071008527,3.1433485,97926.12,60.748222,2485743.2,-9997375.0,1.8555312,2.984108,15673014.0,-6960648.5,285.95337,404.4727
2.3490736,325.14072000000004,445.0,49.9996,7.5981,13.872974,6.6021967,5482.33,8.912977,8.336841,0.0042073634,2.2677045,96778.1,99.92337,479090.75,-1936801.9,-0.23231731,3.0793657000000003,3878973.0,-3204669.0,272.0703,392.83118
16.019665,175.75687,142.0,51.7953,11.132,7.115630599999999,0.44534612,5735.2812,7.127821400000001,-1.3413019,0.0070962952,0.7419169,99453.63,42.32891,-4580984.5,-14970236.0,2.7053542,0.1452657,30577124.0,-9502236.0,287.74597,368.1558
-0.8786835999999999,254.08661,450.0,49.5617,8.9673,12.179283,-3.7076227999999993,5739.5830000000005,13.087803,4.2555203,0.0015203605999999,4.5474735e-13,99766.03,17.015457,2074964.0,-733227.5,-0.4600149,2.2085693,3152659.0,-5886670.0,269.54025,369.63467
13.829853,568.94073,282.0,47.559,7.7721,5.79928,-11.442125,5792.3564,1.6289783000000002,-1.7933793000000002,0.0068498254,9.93996,95824.67,19.17797,-1999728.4,-10670396.0,0.32118592,0.5389484999999999,16423505.0,-6136269.5,284.42993,373.33325
4.6700063,263.83194,268.0,50.1989,7.8651,12.965057,5.2721615,5383.2217,12.413566,3.077931,0.003329312,0.9461128,97700.23,48.314613,-4995693.0,-12344910.0,2.2412808,2.1406624,28943816.0,-11226120.0,275.105,312.57922
-2.3214330000000003,485.07086,570.0,48.6516,8.6801,-5.222983999999999,-13.965816,5491.2676,-1.6889342,-4.1054673,0.0024059673,2.6681275,95534.0,95.80852,-1576275.9,-1387333.6,0.9082705,0.8561831,9373122.0,-11684764.0,268.70575,382.14703
-3.9066432,436.0105,845.0,50.5002,11.1344,-4.5408297,-6.484674500000001,5448.7593,-1.5695975,-0.83413607,0.001057999,0.019547785,95823.89,7.368258,-1324157.9,-2730761.0,-0.4466590999999999,0.037693676,7539647.5,-8345702.0,266.48386,349.99887
13.771954999999998,2.310077,1.0,54.575,13.1044,12.767551,-15.096906,5534.505999999999,14.332394,-10.945173,0.005255535,10.053427,100548.95,93.80773,-1231896.1,-14815089.0,10.713334,-2.280799,24691484.0,-7845453.0,284.55353,301.29642
16.901573000000003,66.18869000000001,40.0,52.0192,14.7254,13.962754,22.49998,5626.8965,6.9103694,7.221228,0.006988526,15.827842,99419.69,92.66382,479337.6,-8239259.5,2.0231285,1.0870448,21355164.0,-11677663.0,285.47052,301.8453
-4.654622,593.43756,588.0,48.1814,8.6356,1.3280151000000002,7.062786999999999,5500.254,-0.9827488,0.15665285,0.0023595695,1.1865504999999998,93664.43,96.06115,-1153589.1,-1448783.0,-1.497962,-1.2384031999999998,4141235.2,-2617023.8,266.6769,422.7898
-1.5056092,342.3953,314.0,48.8282,9.2,18.748802,-0.37431228,5724.4033,9.44873,1.2661639999999998,0.0006743177,0.0,99262.25,9.825188,4474535.5,-2228158.8,1.6578271,2.4545534,11455035.0,-10375073.0,270.12085,364.05368
15.039773,68.75851999999999,91.0,51.9173,13.0878,10.352301,-15.494545,5810.6274,3.8336422,-5.408336599999999,0.0055339382999999,1.4945868,101420.08,13.063559,-6476125.5,-10929457.0,-0.14114274,0.42660105,25842776.0,-7838557.5,285.29947000000004,299.25598
16.233112,396.76218,328.0,49.9445,6.3821,3.9679294,12.852331,5692.2705,7.147410400000001,4.838262599999999,0.0076031024,16.236057000000002,96212.84,87.63651,-3984698.0,-17688966.0,1.7826802,1.9357072,32961208.0,-9992067.0,288.54175,325.00867
